account_length,international_plan,voice_mail_plan,number_vmail_messages,total_intl_minutes,total_intl_calls,total_intl_charge,number_customer_service_calls,churn,total_net_minutes,total_net_calls,total_net_charge
93,0,0,0.0,10.2,3.0,2.75,0,0,589.8,266.0,53.099999999999994
83,0,0,0.0,7.7,5.0,2.08,2,0,463.5,297.0,44.400000000000006
123,0,0,0.0,9.0,10.0,2.43,1,0,580.7,247.0,56.5
82,0,0,0.0,10.6,6.0,2.86,0,1,800.9125,295.0,85.05749999999999
110,0,0,0.0,7.1,4.0,1.92,1,0,597.4000000000001,304.0,54.28
96,0,1,29.0,8.5,3.0,2.3,1,0,537.5,221.0,49.309999999999995
47,0,1,30.0,12.9,4.0,3.48,2,0,664.0,351.0,64.11
115,0,0,0.0,14.1,4.0,3.81,2,0,394.20000000000005,302.0,36.0
69,0,0,0.0,10.8,5.0,2.92,3,0,479.4,257.0,45.19
163,0,1,40.0,12.3,3.0,3.32,2,0,712.2,221.0,69.5
98,0,0,0.0,10.5,4.0,2.84,3,0,434.5,320.0,36.11
174,0,1,15.0,12.4,9.0,3.35,1,0,654.2,367.0,65.59
95,0,0,0.0,7.3,4.0,1.97,2,1,682.0,301.0,73.66
79,0,0,0.0,6.3,7.0,1.7,1,1,718.4000000000001,313.0,73.28999999999999
123,0,1,27.0,12.5,5.0,3.38,1,0,620.9,356.0,62.74
99,0,0,0.0,11.5,7.0,3.11,7,1,588.5,284.0,49.65
141,0,0,0.0,12.4,6.0,3.35,1,0,570.0,301.0,60.620000000000005
132,0,0,0.0,11.5,2.0,3.11,1,0,585.4,307.0,55.95
133,0,0,0.0,6.0,4.0,1.62,0,0,657.4000000000001,281.0,61.57
133,0,0,0.0,8.4,3.0,2.27,4,0,543.0999999999999,357.0,58.49
93,0,1,32.0,9.4,5.0,2.54,2,0,526.4,263.0,55.63
34,0,0,0.0,11.0,10.0,2.97,2,1,744.4000000000001,236.0,81.11
96,0,1,26.0,11.1,2.0,3.0,2,0,560.4,285.0,55.46
144,0,0,0.0,11.6,5.0,3.13,1,1,639.2,275.0,73.21000000000001
24,0,1,29.0,7.2,2.0,1.94,3,0,556.1,324.0,62.2
54,0,0,0.0,11.7,3.0,3.16,1,0,661.0,384.5,68.75999999999999
50,0,0,0.0,5.6,9.0,1.51,5,1,498.5,311.0,45.24
92,0,1,23.0,11.2,3.0,3.02,4,0,542.4,322.0,55.68
96,0,0,0.0,10.5,3.0,2.84,3,0,629.4,188.0,63.05
146,0,0,0.0,9.0,7.0,2.43,2,0,670.2,279.0,60.59
138,1,1,17.0,11.7,4.0,3.16,0,0,544.4000000000001,303.0,59.580000000000005
76,0,0,0.0,7.5,3.0,2.03,5,1,536.1,251.0,47.44
99,0,0,0.0,11.4,2.0,3.08,3,0,541.5999999999999,252.0,53.69
83,0,1,36.0,13.3,4.0,3.59,0,0,586.1,301.0,48.83
36,0,1,25.0,9.1,2.0,2.46,1,0,543.0,251.0,53.25000000000001
109,1,0,0.0,9.7,8.0,2.62,2,1,716.9,300.0,71.84
100,0,0,0.0,15.2,5.0,4.1,2,0,516.6,355.0,52.75
104,0,0,0.0,6.1,1.0,1.65,1,0,543.4,339.0,52.260000000000005
106,0,0,0.0,8.2,3.0,2.21,1,0,622.2,316.0,59.949999999999996
100,0,0,0.0,7.1,4.0,1.92,1,0,397.4,220.0,36.82
99,0,0,0.0,14.1,4.0,3.81,2,0,615.3000000000001,322.0,51.949999999999996
50,0,0,0.0,11.0,5.0,2.97,1,0,544.3,337.0,49.61
105,0,0,0.0,12.2,2.0,3.29,1,0,519.7,220.0,42.42
161,0,0,0.0,12.6,3.0,3.4,2,0,611.0999999999999,298.5,51.19
97,0,1,40.0,8.3,5.0,2.24,3,0,603.6999999999999,320.0,52.72
130,0,0,0.0,3.5,6.0,0.95,0,0,634.5,252.0,54.92
92,0,0,0.0,13.8,3.0,3.73,1,0,673.2,300.0,61.949999999999996
119,0,0,0.0,14.8,1.0,4.0,0,0,488.79999999999995,249.0,45.81
115,0,0,0.0,6.9,6.0,1.86,1,1,683.5,340.0,74.78
134,0,0,0.0,8.8,6.0,2.38,0,0,565.8,256.0,51.4
127,0,1,25.0,4.8,3.0,1.3,0,0,718.8,254.0,63.8
80,0,0,0.0,5.8,1.0,1.57,2,1,736.7,407.0,78.78999999999999
153,0,1,31.0,9.4,6.0,2.54,0,0,471.6,338.0,53.910000000000004
85,0,0,0.0,3.7,5.0,1.0,3,0,726.5,275.0,72.39
79,0,0,0.0,11.4,5.0,3.08,1,0,490.8,274.0,35.77
35,0,0,0.0,5.8,2.0,1.57,1,0,650.2,288.0,72.19
120,0,1,26.0,7.7,3.0,2.08,0,0,736.8,314.0,73.46000000000001
68,0,0,0.0,10.2,1.0,2.75,0,0,583.8,340.0,61.34
120,0,0,0.0,10.0,5.0,2.7,1,0,509.9,345.0,50.58
23,0,0,0.0,6.9,2.0,1.86,1,1,544.8,295.0,45.41
225,0,0,0.0,8.8,2.0,2.38,1,0,647.2,308.0,61.82
181,1,0,0.0,14.1,3.0,3.81,0,1,547.7,264.0,49.78
63,0,0,0.0,7.5,2.0,2.03,2,0,579.7,314.0,52.239999999999995
54,1,0,0.0,9.7,2.0,2.62,2,1,591.7,327.0,60.83
80,1,1,15.0,11.9,5.0,3.21,1,0,471.09999999999997,312.0,47.93
118,1,1,39.0,9.2,6.0,2.48,1,0,394.90000000000003,320.0,41.92999999999999
42,1,0,0.0,12.0,6.0,3.24,2,0,520.5999999999999,335.0,53.0
134,0,0,0.0,12.1,7.0,3.27,0,0,681.5,303.0,65.00999999999999
66,0,1,35.0,8.9,6.0,2.4,0,0,661.6,301.0,64.08
127,0,1,28.0,7.7,2.0,2.08,1,0,713.5999999999999,364.0,71.02999999999999
146,0,0,0.0,7.4,3.0,2.0,0,0,531.2,288.0,53.8
93,0,1,40.0,11.5,1.0,3.11,1,0,611.1,291.0,59.28
77,0,0,0.0,7.5,4.0,2.03,0,1,738.6999999999999,261.0,74.05
111,0,0,0.0,12.7,2.0,3.43,4,1,481.6,293.0,47.089999999999996
125,0,0,0.0,11.6,7.0,3.13,2,0,493.70000000000005,281.0,50.589999999999996
115,0,1,14.0,10.5,3.0,2.84,2,0,510.4,296.0,50.55
115,1,0,0.0,10.8,2.0,2.92,2,1,521.9,334.0,47.55
114,0,0,0.0,9.6,2.0,2.59,2,0,576.3,261.0,60.06
118,0,1,39.0,12.7,8.0,3.43,2,0,540.4,337.0,44.56
21,0,0,0.0,6.6,1.0,1.78,1,0,694.2,285.0,68.55
142,0,1,24.0,9.5,4.0,2.57,0,0,782.4000000000001,274.0,76.62
62,0,0,0.0,11.0,5.0,2.97,0,0,631.0999999999999,341.0,59.17
149,0,0,0.0,10.0,3.0,2.7,3,1,707.5,260.0,71.97
54,0,1,39.0,11.3,10.0,3.05,2,0,513.1999999999999,255.0,44.16
112,0,0,0.0,11.3,7.0,3.05,1,0,604.3,318.0,59.38
68,0,0,0.0,12.0,7.0,3.24,1,0,597.1,297.0,55.37
201,0,1,21.0,15.1,3.0,4.08,1,0,547.2,303.0,58.18
88,0,0,0.0,8.0,1.0,2.16,1,0,528.6,235.0,57.830000000000005
85,0,1,29.0,10.9,3.0,2.94,1,0,450.0,347.0,43.919999999999995
51,1,0,0.0,14.1,4.0,3.81,0,1,600.7,285.0,55.55
45,0,1,29.0,7.9,6.0,2.13,2,0,593.9,297.0,52.6
116,0,0,0.0,8.2,5.0,2.21,0,0,595.3,319.0,52.75
146,0,1,31.0,7.8,2.0,2.11,1,0,613.5,276.0,62.580000000000005
63,0,1,34.0,12.3,5.0,3.32,1,0,575.0,313.0,53.980000000000004
133,0,0,0.0,4.7,7.0,1.27,0,0,414.90000000000003,324.0,50.019999999999996
125,0,0,0.0,9.2,3.0,2.48,2,0,607.4,346.0,59.51
72,0,0,0.0,10.8,3.0,2.92,1,0,530.0,304.0,49.67999999999999
130,0,0,0.0,6.1,6.0,1.65,0,0,565.5999999999999,308.0,49.61
97,0,0,0.0,7.3,4.0,1.97,1,0,707.5999999999999,315.0,63.28
54,0,0,0.0,11.5,5.0,3.11,1,1,713.5,288.0,76.86
160,0,1,29.0,15.2,4.0,4.1,1,0,551.1999999999999,360.0,55.89
79,0,0,0.0,13.0,4.0,3.51,1,0,492.20000000000005,310.0,45.58
92,0,1,40.0,10.2,10.5,2.75,0,0,553.1,320.0,50.900000000000006
132,0,0,0.0,6.2,10.0,1.67,1,0,418.29999999999995,260.0,45.92999999999999
93,0,0,0.0,8.5,6.0,2.3,2,0,639.6999999999999,329.0,58.79
101,0,0,0.0,8.5,5.0,2.3,1,0,646.9,273.0,61.45
125,1,0,0.0,9.6,2.0,2.59,0,1,611.8,341.0,57.37
63,0,0,0.0,10.7,9.0,2.89,3,0,659.8000000000001,320.0,65.41
107,0,0,0.0,11.7,6.0,3.16,0,0,554.4,311.0,60.26
110,0,0,0.0,12.9,1.0,3.48,3,0,531.6999999999999,297.0,56.43
83,0,0,0.0,12.4,2.0,3.35,3,0,659.1,290.0,66.98
117,0,0,0.0,13.8,2.0,3.73,1,0,652.7,334.0,57.42999999999999
124,0,0,0.0,11.9,5.0,3.21,0,0,662.5,372.0,63.71
115,0,0,0.0,15.4,8.0,4.16,3,0,573.8,331.0,48.480000000000004
156,1,0,0.0,8.3,3.0,2.24,1,0,609.6999999999999,321.0,71.60000000000001
89,0,0,0.0,6.1,3.0,1.65,0,0,525.4,309.0,54.209999999999994
72,0,0,0.0,13.1,4.0,3.54,0,0,528.1,393.0,57.25
101,0,1,40.0,9.5,3.0,2.57,0,0,550.5,256.0,57.300000000000004
53,0,0,0.0,17.25,3.0,4.65,2,0,542.3000000000001,339.0,56.160000000000004
116,0,0,0.0,7.3,4.0,1.97,2,0,500.5,370.0,49.18
78,0,0,0.0,11.8,3.0,3.19,3,0,617.1,378.0,52.82
56,0,0,0.0,8.9,2.0,2.4,1,0,530.8,294.0,45.7
123,0,1,39.0,15.4,7.0,4.16,1,0,624.4,322.0,71.7
127,0,0,0.0,8.8,4.0,2.38,2,0,507.6,294.0,49.93
116,0,1,23.0,11.8,3.0,3.19,2,0,669.7,303.0,67.32
138,0,1,26.0,15.0,3.0,4.05,1,0,610.3,301.0,60.08
120,0,0,0.0,7.8,2.0,2.11,3,0,579.1,277.0,61.870000000000005
102,0,0,0.0,7.7,2.0,2.08,3,0,552.5,361.0,56.03
95,0,0,0.0,13.4,6.0,3.62,2,0,594.5,298.0,54.74
102,0,0,0.0,9.9,2.0,2.67,2,0,502.70000000000005,242.0,50.370000000000005
89,0,1,25.0,10.6,10.0,2.86,1,0,574.6,326.0,60.64
50,0,0,0.0,10.5,6.0,2.84,1,0,541.0,289.0,68.74
93,0,1,40.0,11.3,5.0,3.05,7,0,686.7,322.0,60.63999999999999
68,0,0,0.0,15.1,10.5,4.08,1,0,545.9,351.0,57.480000000000004
70,0,0,0.0,8.0,3.0,2.16,2,0,666.7,302.0,67.11
141,0,1,37.0,8.0,3.0,2.16,4,0,582.2,322.0,56.51
112,0,1,17.0,9.7,3.0,2.62,0,0,592.7,315.0,59.67999999999999
117,1,0,0.0,8.6,2.0,2.32,1,1,529.2,268.0,42.71000000000001
1,0,1,26.0,8.1,9.0,2.19,1,0,570.7,372.0,59.09
70,0,0,0.0,13.2,4.0,3.56,1,0,555.3000000000001,302.0,56.88999999999999
87,0,1,22.0,7.1,3.0,1.92,2,0,541.3000000000001,323.0,57.5
52,0,1,21.0,5.3,3.0,1.43,2,0,459.29999999999995,308.0,49.38
97,0,0,0.0,8.9,4.0,2.4,0,1,708.5,261.0,74.44
105,0,0,0.0,16.2,3.0,4.37,2,0,585.5,254.0,54.15
77,0,1,28.0,11.5,3.0,3.11,4,1,587.9,293.0,53.22
80,1,0,0.0,13.9,3.0,3.75,2,1,681.3,330.0,63.23
120,0,1,40.0,11.5,4.0,3.11,1,0,514.3,304.0,52.379999999999995
54,0,1,39.0,12.5,8.0,3.38,2,0,483.40000000000003,307.0,48.150000000000006
148,1,0,0.0,8.6,3.0,2.32,2,0,505.19999999999993,323.0,47.64000000000001
119,0,0,0.0,13.9,1.0,3.75,2,1,663.2,300.0,72.11
162,0,1,26.0,9.3,8.0,2.51,1,1,610.0999999999999,378.0,58.64
85,0,0,0.0,10.9,3.0,2.94,5,1,499.8,353.0,50.82000000000001
101,0,1,25.0,14.5,3.0,3.92,1,0,551.7,356.0,49.55
172,0,0,0.0,5.9,6.0,1.59,0,0,647.2,269.0,60.81
67,0,0,0.0,10.9,5.0,2.94,2,0,342.6,296.0,34.75
86,0,0,0.0,9.7,5.0,2.62,1,0,612.9,260.5,61.120000000000005
107,0,0,0.0,12.1,4.0,3.27,1,1,757.7,329.0,73.32
116,0,0,0.0,8.0,3.0,2.16,0,0,665.6,322.0,61.35
63,0,0,0.0,7.4,7.0,2.0,0,0,686.7,292.0,68.23
119,1,1,16.0,7.7,2.0,2.08,0,1,491.29999999999995,319.0,46.91
133,1,0,0.0,8.0,3.0,2.16,0,1,685.0,286.0,72.75
94,1,0,0.0,8.7,4.0,2.35,1,0,552.6,285.0,57.0
69,0,0,0.0,11.4,5.0,3.08,0,0,660.4000000000001,238.0,64.57000000000001
146,0,0,0.0,7.9,4.0,2.13,7,1,486.2,313.0,48.02
119,0,0,0.0,8.9,1.0,2.4,2,1,548.8000000000001,314.0,45.08
142,1,1,25.0,9.8,3.0,2.65,0,0,568.5,289.0,55.46
101,0,0,0.0,13.5,8.0,3.65,1,1,790.2,351.0,76.36
43,0,0,0.0,8.0,5.0,2.16,0,0,659.5,337.0,62.2
69,0,0,0.0,5.5,5.0,1.49,0,0,648.0,286.0,61.080000000000005
15,1,0,0.0,8.1,3.0,2.19,2,0,588.8,244.0,49.13
107,0,1,25.0,12.0,1.0,3.24,1,0,562.2,289.0,61.14
67,0,0,0.0,4.9,3.0,1.32,2,0,590.3,342.0,55.72
99,0,0,0.0,11.4,7.0,3.08,1,0,558.0,275.0,52.55
46,0,0,0.0,8.1,1.0,2.19,1,0,596.5,388.0,55.21
55,1,0,0.0,9.7,4.0,2.62,1,0,621.8,329.0,62.22
56,0,0,0.0,14.8,1.0,4.0,4,1,566.9,292.0,51.76
76,0,0,0.0,7.7,2.0,2.08,0,1,744.6,297.0,77.05
132,1,1,33.0,12.9,3.0,3.48,2,0,625.7,233.0,62.260000000000005
140,0,1,28.0,11.1,9.0,3.0,1,0,514.0,268.0,49.66
51,1,1,12.0,12.3,7.0,3.32,2,0,528.8,292.0,48.8
27,0,0,0.0,12.7,6.0,3.43,1,0,633.3,287.0,67.36
224,0,0,0.0,5.5,6.0,1.49,3,0,503.59999999999997,305.0,43.59
105,1,1,28.0,14.7,3.0,3.97,0,1,430.9,298.0,43.19
117,0,0,0.0,12.0,4.0,3.24,2,0,558.6999999999999,267.0,60.35
91,0,0,0.0,10.3,10.5,2.78,1,1,465.6,326.0,45.72
135,0,0,0.0,10.3,3.0,2.78,4,0,547.4,267.0,61.7
146,0,0,0.0,10.3,2.0,2.78,3,0,650.8,261.0,60.36
147,1,0,0.0,9.9,1.0,2.67,0,1,553.3,355.0,60.44
68,0,0,0.0,8.9,6.0,2.4,2,1,777.5999999999999,343.0,76.4
68,0,0,0.0,10.2,5.0,2.75,3,0,524.9000000000001,305.0,45.550000000000004
86,0,1,21.0,10.1,9.0,2.73,0,0,571.5,319.0,57.08
131,0,0,0.0,9.9,5.0,2.67,1,0,633.9,329.0,57.75
86,0,1,29.0,12.9,3.0,3.48,1,0,693.6,303.0,66.87
159,0,0,0.0,7.4,5.0,2.0,2,1,689.2,304.0,73.08
134,0,1,40.0,10.8,6.0,2.92,1,0,521.5,262.0,44.870000000000005
113,0,0,0.0,9.9,1.0,2.67,1,0,674.2,280.0,66.47
132,0,0,0.0,10.2,6.0,2.75,1,0,613.5999999999999,340.0,61.83
85,0,0,0.0,11.2,7.0,3.02,1,0,627.7,224.0,62.36
93,1,1,38.0,14.0,7.0,3.78,1,1,538.5,364.0,57.23
174,0,1,33.0,14.5,4.0,3.92,4,1,503.1,314.0,51.830000000000005
61,0,0,0.0,7.0,3.0,1.89,2,0,570.9,307.0,56.5
91,0,1,39.0,10.9,4.0,2.94,1,0,379.4,313.0,40.910000000000004
88,0,1,28.0,9.8,1.0,2.65,2,0,639.5,325.0,62.09
88,0,1,40.0,12.8,3.0,3.46,2,0,542.8,364.0,40.59
195,0,1,36.0,12.1,2.0,3.27,0,0,658.5,287.0,67.6
182,0,0,0.0,6.5,4.0,1.76,0,0,556.0999999999999,319.0,42.879999999999995
118,0,0,0.0,8.2,7.0,2.21,4,0,626.3000000000001,224.0,60.48
103,0,0,0.0,10.4,8.0,2.81,8,1,540.9,355.0,49.92
61,0,1,25.0,9.9,3.0,2.67,3,0,411.0,308.0,43.48
172,0,0,0.0,6.5,9.0,1.76,1,0,712.0999999999999,337.0,66.46000000000001
72,0,0,0.0,11.8,3.0,3.19,1,0,550.7,319.0,52.02
113,0,0,0.0,11.0,3.0,2.97,2,0,616.9,310.0,54.53
177,0,0,0.0,14.2,2.0,3.83,1,0,591.7,328.0,57.38
100,0,0,0.0,9.5,1.0,2.57,6,1,517.2,321.0,40.76
136,0,0,0.0,9.4,6.0,2.54,3,0,440.7,323.0,40.660000000000004
71,0,0,0.0,9.7,8.0,2.62,4,0,567.6,338.0,62.92
134,0,0,0.0,11.8,6.0,3.19,1,0,713.6,356.0,68.53
39,0,0,0.0,9.8,4.0,2.65,2,0,554.5,308.0,52.39
110,0,0,0.0,15.3,3.0,4.13,3,0,428.8,309.0,46.41
102,0,0,0.0,11.2,5.0,3.02,1,0,519.2,291.0,47.26
70,0,0,0.0,11.6,4.0,3.13,0,0,595.5,356.0,55.11
142,0,0,0.0,10.9,1.0,2.94,1,0,568.5,287.0,52.12
81,1,0,0.0,7.8,5.0,2.11,1,0,558.8,266.0,63.980000000000004
17,0,0,0.0,8.6,5.0,2.32,1,0,690.7,310.0,59.85
119,0,0,0.0,10.0,2.0,2.7,1,1,745.7,258.0,76.33
105,0,0,0.0,8.7,3.0,2.35,0,1,785.5999999999999,329.0,82.58
108,1,1,40.0,13.6,5.0,3.67,3,1,541.8,298.0,47.33
90,0,0,0.0,11.4,3.0,3.08,2,0,403.9,357.0,35.46
100,0,1,33.0,12.1,4.0,3.27,1,0,472.7,365.0,54.82
155,0,1,30.0,6.8,6.0,1.84,1,0,571.3,262.0,49.31
113,0,0,0.0,9.2,4.0,2.48,2,1,533.9,302.0,49.19
123,0,0,0.0,8.7,4.0,2.35,1,0,585.0999999999999,269.0,54.35
42,0,0,0.0,8.8,3.0,2.38,2,0,664.2,282.0,60.97
125,0,0,0.0,10.9,7.0,2.94,0,0,587.5,298.0,54.540000000000006
131,0,1,30.0,6.7,3.0,1.81,1,0,597.5,289.0,56.85
107,0,0,0.0,8.5,3.0,2.3,1,0,595.0999999999999,233.0,65.88
48,0,0,0.0,5.1,5.0,1.38,1,0,547.4,261.0,57.519999999999996
76,0,0,0.0,8.0,4.0,2.16,0,0,628.3,296.0,60.01
128,0,0,0.0,6.8,2.0,1.84,1,0,646.7,325.0,57.39
73,0,0,0.0,10.0,8.0,2.7,0,0,607.4,283.0,57.730000000000004
52,0,0,0.0,7.0,4.0,1.89,4,1,464.5,298.0,45.61
126,1,1,26.0,9.6,7.0,2.59,1,0,460.3,339.0,43.93000000000001
137,0,0,0.0,11.1,5.0,3.0,0,0,655.7,350.0,64.62
71,0,0,0.0,11.8,10.0,3.19,0,1,709.6,310.0,72.82
139,0,0,0.0,5.6,4.0,1.51,0,0,611.9,281.0,62.21000000000001
107,0,1,30.0,12.6,4.0,3.4,3,0,565.7,253.0,58.6
147,0,0,0.0,10.2,2.0,2.75,1,0,573.0999999999999,283.0,60.56
116,0,0,0.0,12.4,2.0,3.35,3,0,387.7,284.0,39.42
60,0,1,31.0,12.8,3.0,3.46,2,0,660.1,272.0,64.39
38,0,0,0.0,13.9,10.5,3.75,0,0,376.45000000000005,263.0,38.135
63,0,0,0.0,11.1,4.0,3.0,3,0,528.9,292.0,48.42999999999999
131,0,0,0.0,10.1,5.0,2.73,0,0,454.9,354.0,42.55
158,0,0,0.0,11.0,6.0,2.97,1,0,552.5,291.0,54.379999999999995
139,0,0,0.0,11.1,2.0,3.0,1,1,618.8,334.0,64.21
77,0,0,0.0,3.25,7.0,0.8899999999999992,1,0,588.6,335.0,55.06
140,0,0,0.0,9.4,10.0,2.54,3,0,547.9,302.0,50.7
52,0,1,20.0,13.5,2.0,3.65,1,0,590.3,293.0,50.59
103,0,0,0.0,13.0,3.0,3.51,5,0,588.9000000000001,317.0,56.0
74,0,1,32.0,9.0,4.0,2.43,1,0,719.9000000000001,314.0,66.64
124,0,0,0.0,12.5,4.0,3.38,2,0,542.9000000000001,275.0,53.449999999999996
85,0,1,21.0,6.3,1.0,1.7,5,0,672.4,298.0,75.24000000000001
113,0,1,20.0,8.7,2.0,2.35,5,1,590.8,239.0,52.78
71,0,0,0.0,7.0,2.0,1.89,2,0,461.69999999999993,294.0,44.38
49,1,0,0.0,15.6,6.0,4.21,2,1,614.5,297.0,65.74
106,1,0,0.0,13.3,3.0,3.59,3,1,536.5,247.0,56.38
60,0,0,0.0,7.4,3.0,2.0,1,0,602.4,244.0,61.89
66,0,0,0.0,5.3,5.0,1.43,1,0,580.5,354.0,50.8
125,0,0,0.0,15.7,4.0,4.24,0,0,612.3,253.0,58.26
114,0,1,4.0,9.4,3.0,2.54,3,0,595.4000000000001,269.0,53.669999999999995
112,0,0,0.0,16.4,5.0,4.43,3,1,657.7,307.0,72.71
101,0,1,16.0,8.2,5.0,2.21,2,0,527.3000000000001,320.0,47.720000000000006
70,0,0,0.0,12.1,1.0,3.27,0,0,327.01250000000005,272.0,24.4275
59,0,0,0.0,10.2,4.0,2.75,0,0,465.29999999999995,325.0,47.57
59,0,0,0.0,12.1,2.0,3.27,1,0,548.4,296.0,50.870000000000005
124,0,1,30.0,12.0,7.0,3.24,2,0,633.3,231.0,57.06
81,0,0,0.0,7.6,3.0,2.05,2,0,553.2,264.0,58.44
86,0,0,0.0,4.5,3.0,1.22,0,0,696.6,283.0,69.04
84,0,0,0.0,10.6,7.0,2.86,0,0,425.3,260.0,46.64
118,0,1,35.0,11.7,1.0,3.16,1,0,729.9000000000001,340.0,75.21000000000001
89,0,0,0.0,7.6,3.0,2.05,1,0,664.8,340.0,64.37
93,0,0,0.0,13.1,6.0,3.54,3,0,561.9000000000001,267.0,63.74
85,0,0,0.0,9.7,3.0,2.62,2,0,462.2,280.0,40.64
160,0,0,0.0,10.9,9.0,2.94,0,0,436.3,265.0,37.75
28,0,0,0.0,10.1,3.0,2.73,3,0,522.3,291.0,50.989999999999995
73,0,0,0.0,10.7,10.5,2.89,1,1,678.8,328.0,73.47999999999999
156,0,0,0.0,12.9,5.0,3.48,3,0,619.0999999999999,328.0,57.10999999999999
33,1,0,0.0,13.0,6.0,3.51,1,0,542.1999999999999,340.0,54.69
119,0,0,0.0,11.1,7.0,3.0,1,0,534.9,276.0,48.93
91,0,1,27.0,6.6,2.0,1.78,3,0,551.1,271.0,55.81
102,0,0,0.0,6.2,6.0,1.67,3,0,663.9,298.0,69.47
86,0,1,33.0,11.9,4.0,3.21,3,0,558.2,304.0,65.16
82,0,0,0.0,8.3,4.0,2.24,0,0,494.0,303.0,45.89
89,0,0,0.0,12.7,7.0,3.43,0,0,466.4,360.0,41.81
134,0,0,0.0,6.1,2.0,1.65,1,0,468.0,308.0,48.980000000000004
92,0,0,0.0,10.8,2.0,2.92,2,0,549.7,270.0,56.89999999999999
87,0,0,0.0,13.7,3.0,3.7,3,0,539.9,280.0,54.24
64,0,0,0.0,13.8,4.0,3.73,0,0,555.2,286.0,63.64
80,0,0,0.0,9.2,5.0,2.48,3,0,640.0,297.0,64.51
153,0,1,22.0,7.5,10.5,2.03,1,0,618.4,312.0,58.67
104,0,1,26.0,11.1,4.0,3.0,1,0,566.5999999999999,313.0,56.269999999999996
87,0,0,0.0,13.4,3.0,3.62,1,0,494.2,303.0,51.870000000000005
159,0,1,23.0,12.6,3.0,3.4,2,0,531.8,272.0,51.809999999999995
119,0,0,0.0,13.4,3.0,3.62,2,0,529.0,361.0,50.870000000000005
69,0,0,0.0,14.1,6.0,3.81,1,0,603.8,328.0,54.14
87,1,1,36.0,10.8,3.0,2.92,1,0,584.6,337.0,55.13
93,0,0,0.0,8.7,3.0,2.35,1,1,780.7124999999999,309.0,81.8775
154,1,0,0.0,14.4,10.0,3.89,0,1,535.0,316.0,50.64
57,0,1,37.0,11.8,1.0,3.19,1,0,635.5,308.0,64.95
130,0,0,0.0,11.4,9.0,3.08,5,0,592.3,305.0,53.88
151,0,0,0.0,13.2,10.0,3.56,2,0,592.0,254.0,52.64
162,0,0,0.0,10.4,4.0,2.81,2,1,747.3,223.0,71.99
60,0,0,0.0,14.6,2.0,3.94,1,0,682.6,337.0,57.2
81,0,0,0.0,8.7,3.0,2.35,3,0,706.0,229.0,68.8
132,0,0,0.0,8.0,6.0,2.16,3,0,553.9,328.0,62.15
86,0,0,0.0,6.7,8.0,1.81,1,0,482.6,325.0,41.81
136,0,0,0.0,10.1,8.0,2.73,1,1,756.1,313.0,76.91
121,0,1,21.0,10.6,2.0,2.86,1,0,528.4,315.0,47.95
105,0,1,15.0,9.7,1.0,2.62,2,0,533.9,352.0,42.08
51,0,1,26.0,11.2,8.0,3.02,1,0,681.3,249.0,70.8
64,0,0,0.0,6.4,5.0,1.73,3,0,479.79999999999995,309.0,44.82
80,1,1,30.0,10.0,10.0,2.7,0,0,564.5,355.0,55.129999999999995
56,0,0,0.0,13.6,4.0,3.67,4,0,601.5,316.0,65.99
120,0,0,0.0,11.1,5.0,3.0,1,0,591.6999999999999,305.0,53.019999999999996
103,0,0,0.0,12.2,4.0,3.29,3,0,607.3,333.0,60.36
164,0,1,27.0,9.6,9.0,2.59,3,0,572.6,342.0,52.480000000000004
116,0,1,27.0,7.0,2.0,1.89,2,0,627.0,276.0,62.17999999999999
121,0,0,0.0,7.5,4.0,2.03,1,0,578.3,297.0,57.5
55,1,0,0.0,8.2,6.0,2.21,1,0,660.3,310.0,70.28
183,0,0,0.0,9.7,6.0,2.62,2,0,544.8,316.0,47.650000000000006
90,0,0,0.0,7.1,2.0,1.92,1,0,474.1,325.0,47.41
101,0,0,0.0,13.3,7.0,3.59,3,0,554.0,318.0,50.79
9,0,1,16.0,11.5,3.0,3.11,2,0,496.0,291.0,40.54
97,0,0,0.0,12.1,9.0,3.27,0,0,737.5,254.0,69.79
94,0,0,0.0,8.9,2.0,2.4,3,1,720.6,309.0,73.82
127,0,1,25.0,7.3,5.0,1.97,0,0,696.0,271.0,67.47999999999999
125,0,1,34.0,10.3,3.0,2.78,0,0,608.1999999999999,322.0,69.81000000000002
90,0,0,0.0,10.1,5.0,2.73,2,0,495.20000000000005,385.0,41.69
67,0,0,0.0,9.2,3.0,2.48,2,0,580.2,256.0,51.830000000000005
113,0,0,0.0,12.2,6.0,3.29,1,0,571.5,243.0,58.459999999999994
121,0,1,26.0,15.1,5.0,4.08,0,0,644.5,303.0,60.48
93,0,0,0.0,9.9,3.0,2.67,4,0,545.3,273.0,54.349999999999994
121,0,0,0.0,12.3,4.0,3.32,1,0,432.5,274.0,47.28
53,0,0,0.0,9.8,2.0,2.65,0,1,688.0,336.0,73.64
75,0,0,0.0,13.1,5.0,3.54,1,0,531.3,279.0,54.86
132,0,0,0.0,4.2,9.0,1.13,2,0,742.2,311.0,68.61
162,0,0,0.0,6.5,6.0,1.76,3,0,445.4,341.0,46.769999999999996
140,0,0,0.0,11.3,4.0,3.05,1,0,634.5,338.0,58.24
91,0,0,0.0,6.6,5.0,1.78,2,0,625.5,335.0,56.8
